image_id,true_cat,base_ypre,focalloss_ypre,mixlabel_ypre
cropped46055.png,2,2,3,3
cropped46059.png,2,1,1,1
cropped46079.png,4,1,4,1
cropped46084.png,4,1,1,1
cropped46085.png,4,1,6,1
cropped46124.png,7,6,3,3
cropped46133.png,8,8,8,8
cropped46142.png,1,3,3,3
cropped46151.png,4,3,3,3
cropped46159.png,2,2,2,2
cropped46181.png,6,8,3,1
cropped46204.png,1,1,1,1
cropped46216.png,3,1,1,3
cropped46229.png,3,3,1,3
cropped46239.png,1,3,3,3
cropped46240.png,4,1,6,1
cropped46245.png,4,1,1,1
cropped46267.png,3,1,6,1
cropped46288.png,4,4,1,1
cropped46308.png,8,8,3,1
cropped46309.png,8,1,8,8
cropped46314.png,8,8,8,8
cropped46315.png,8,8,8,8
cropped46374.png,3,3,3,3
cropped46427.png,5,2,2,2
cropped46428.png,1,3,3,3
cropped46442.png,8,8,8,8
cropped46451.png,2,2,2,2
cropped46484.png,8,3,8,7
cropped46486.png,7,7,7,7
cropped46500.png,7,7,7,7
cropped46530.png,4,1,1,4
cropped46537.png,3,8,8,8
cropped46542.png,8,8,8,8
cropped46549.png,4,4,7,4
cropped46553.png,7,6,7,6
cropped46603.png,5,6,6,6
cropped46613.png,7,6,7,7
cropped46615.png,7,7,7,8
cropped46618.png,7,6,6,6
cropped46649.png,8,8,8,8
cropped46673.png,8,8,8,8
cropped46674.png,1,6,7,6
cropped46725.png,7,4,7,4
cropped46727.png,7,6,6,7
cropped46730.png,7,4,8,7
cropped46739.png,8,8,8,8
cropped46750.png,6,1,3,1
cropped46810.png,4,4,4,4
cropped46814.png,4,4,4,4
cropped46817.png,4,6,6,6
cropped46873.png,1,1,1,1
cropped46886.png,1,1,1,1
cropped46902.png,4,1,4,3
cropped46926.png,8,8,8,8
cropped46942.png,4,4,4,4
cropped46950.png,4,6,6,5
cropped46976.png,8,8,8,8
cropped47113.png,3,3,3,3
cropped47123.png,4,2,7,8
cropped47125.png,4,3,1,1
cropped47171.png,2,3,1,3
cropped47173.png,6,6,6,6
cropped47185.png,4,6,8,6
cropped47207.png,4,4,4,4
cropped47236.png,4,4,4,4
cropped47257.png,1,8,8,8
cropped47272.png,4,6,4,6
cropped47297.png,3,7,7,1
cropped47309.png,3,8,4,8
cropped47336.png,3,7,4,7
cropped47350.png,8,8,8,8
cropped47353.png,4,1,4,4
cropped47362.png,8,8,8,8
cropped47363.png,8,8,8,8
cropped47373.png,7,3,7,3
cropped47467.png,4,4,4,4
cropped47468.png,4,4,6,4
cropped47541.png,3,1,1,1
cropped47545.png,4,4,4,4
cropped47595.png,3,1,1,1
cropped47652.png,5,4,4,5
cropped47664.png,5,1,5,2
cropped47673.png,3,3,6,1
cropped47683.png,8,8,8,8
cropped47695.png,5,3,2,6
cropped47702.png,1,4,1,3
cropped47703.png,1,4,1,3
cropped47709.png,5,6,3,3
cropped47718.png,3,3,3,3
cropped47725.png,1,4,1,4
cropped47727.png,1,4,1,4
cropped47765.png,4,7,4,4
cropped47782.png,8,8,8,8
cropped47783.png,8,8,8,8
cropped47798.png,1,4,7,4
cropped47821.png,7,6,7,6
cropped47824.png,7,7,7,7
cropped47826.png,7,4,4,4
cropped47827.png,3,6,3,6
cropped47831.png,4,6,6,6
cropped47850.png,2,1,4,1
cropped47856.png,2,1,7,1
cropped47858.png,8,7,7,3
cropped47892.png,7,6,7,7
cropped47893.png,7,2,7,2
cropped47915.png,6,6,4,3
cropped47919.png,6,7,7,7
cropped47929.png,4,7,7,7
cropped47930.png,4,4,4,4
cropped47932.png,6,8,7,8
cropped47935.png,6,8,7,7
cropped47936.png,1,1,1,3
cropped47941.png,6,1,3,1
cropped47949.png,4,7,6,7
cropped47952.png,5,4,6,4
cropped47986.png,7,7,3,4
cropped47992.png,2,2,8,2
cropped47994.png,2,4,4,4
cropped48009.png,7,8,7,8
cropped48037.png,7,3,3,3
cropped48066.png,6,6,6,1
cropped48108.png,1,1,1,1
cropped48128.png,1,1,1,1
cropped48134.png,6,1,3,3
cropped48135.png,6,8,8,8
cropped48136.png,1,1,1,1
cropped48156.png,8,8,8,8
cropped48195.png,5,5,3,5
cropped48212.png,7,1,1,1
cropped48225.png,1,3,8,8
cropped48226.png,1,1,1,1
cropped48240.png,5,5,6,5
cropped48284.png,4,7,5,7
cropped48293.png,3,3,3,3
cropped48312.png,3,1,1,1
cropped48353.png,8,6,8,8
cropped48366.png,5,5,5,1
cropped48376.png,3,3,2,3
cropped48405.png,8,6,6,8
cropped48407.png,1,6,3,6
cropped48423.png,1,1,1,1
cropped48451.png,4,5,3,5
cropped48469.png,4,4,5,3
cropped48481.png,6,3,6,3
cropped48484.png,4,4,4,4
cropped48501.png,8,3,1,3
cropped48506.png,4,3,4,4
cropped48513.png,5,4,4,5
cropped48514.png,2,2,2,2
cropped48523.png,2,5,2,2
cropped48531.png,5,5,5,5
cropped48592.png,6,3,5,3
cropped48597.png,5,3,6,5
cropped48605.png,7,8,8,8
cropped48609.png,2,8,8,8
cropped48611.png,2,3,3,3
cropped48635.png,1,4,3,7
cropped48682.png,7,7,6,3
cropped48733.png,2,1,1,1
cropped48742.png,4,6,1,1
cropped48777.png,4,4,7,4
cropped48778.png,8,1,6,1
cropped48802.png,5,5,5,4
cropped48806.png,6,1,6,1
cropped48837.png,1,1,1,1
cropped48843.png,1,1,1,1
cropped48854.png,1,3,1,3
cropped48856.png,4,6,1,6
cropped48882.png,6,6,7,6
cropped48904.png,2,8,8,2
cropped48909.png,5,1,5,5
cropped48913.png,2,2,2,2
cropped48977.png,8,8,8,8
cropped48990.png,2,2,2,2
cropped49001.png,4,4,4,4
cropped49008.png,2,4,2,4
cropped49024.png,5,6,4,4
cropped49039.png,2,2,2,2
cropped49061.png,6,2,1,2
cropped49072.png,4,4,4,4
cropped49075.png,7,3,7,3
cropped49099.png,2,3,3,3
cropped49126.png,4,6,4,4
cropped49142.png,3,3,2,1
cropped49179.png,4,6,3,4
cropped49191.png,3,3,3,3
cropped49201.png,3,3,6,8
cropped49204.png,4,4,4,4
cropped49213.png,8,8,8,8
cropped49222.png,1,1,1,1
cropped49224.png,1,1,2,1
cropped49228.png,1,2,2,1
cropped49253.png,4,7,6,7
cropped49257.png,4,8,6,8
cropped49263.png,8,8,8,8
cropped49285.png,6,7,6,6
cropped49298.png,4,7,6,7
cropped49311.png,1,3,6,3
cropped49332.png,1,1,4,4
cropped49352.png,3,8,3,8
cropped49358.png,8,8,8,8
cropped49363.png,8,8,8,8
cropped49383.png,4,6,6,6
cropped49405.png,1,6,6,7
cropped49448.png,1,1,1,1
cropped49456.png,1,1,1,8
cropped49471.png,1,1,1,1
cropped49489.png,1,1,1,1
cropped49497.png,4,1,1,1
cropped49619.png,5,2,6,1
cropped49662.png,1,1,1,1
cropped49714.png,1,1,1,1
cropped49731.png,8,8,8,8
cropped49740.png,8,8,8,8
cropped49755.png,7,8,7,7
cropped49756.png,7,6,7,7
cropped49758.png,4,4,4,4
cropped49774.png,6,6,7,7
cropped49783.png,4,7,7,7
cropped49784.png,4,6,6,7
cropped49787.png,2,1,1,1
cropped49793.png,5,5,5,6
cropped49797.png,2,8,1,5
cropped49800.png,7,6,3,7
cropped49872.png,1,1,1,1
cropped49910.png,4,5,6,6
cropped49927.png,6,8,8,8
cropped49929.png,8,7,8,7
cropped49938.png,6,8,8,8
cropped49949.png,1,1,8,8
cropped50024.png,6,8,8,8
cropped50025.png,1,8,8,8
cropped50034.png,8,8,8,8
cropped50037.png,8,8,8,8
cropped50063.png,1,8,6,8
cropped50065.png,2,3,2,3
cropped50103.png,6,7,7,7
cropped50106.png,3,6,1,1
cropped50131.png,4,1,1,1
cropped50138.png,1,7,6,7
cropped50147.png,4,7,7,7
cropped50160.png,7,7,7,7
cropped50163.png,7,7,7,7
cropped50169.png,8,8,8,8
cropped50184.png,1,7,1,7
cropped50185.png,1,7,7,7
cropped50186.png,1,3,5,3
cropped50201.png,7,3,1,1
cropped50215.png,7,6,8,7
cropped50230.png,8,8,8,8
cropped50239.png,7,1,7,1
cropped50243.png,7,1,1,1
cropped50268.png,7,3,7,3
cropped50307.png,8,8,8,8
cropped50309.png,8,3,1,8
cropped50310.png,8,8,8,8
cropped50318.png,1,1,1,1
cropped50357.png,7,7,7,7
cropped50365.png,8,7,1,7
cropped50368.png,8,8,8,8
cropped50381.png,7,1,6,1
cropped50387.png,1,3,3,3
cropped50399.png,8,4,5,5
cropped50433.png,4,4,4,4
cropped50480.png,3,4,4,1
cropped50521.png,6,8,7,8
cropped50534.png,7,4,7,4
cropped50537.png,7,7,7,7
cropped50546.png,8,8,7,7
cropped50569.png,8,8,8,8
cropped50622.png,1,6,2,1
cropped50625.png,1,1,6,2
cropped50631.png,1,3,7,7
cropped50640.png,4,3,3,3
cropped50648.png,4,6,3,3
cropped50685.png,2,1,1,1
cropped50729.png,8,8,8,8
cropped50748.png,8,8,3,8
cropped50772.png,8,8,8,8
cropped50809.png,7,7,7,7
cropped50812.png,8,8,8,8
cropped50816.png,8,8,8,7
cropped50829.png,8,8,8,8
cropped50855.png,6,7,7,7
cropped50876.png,6,8,8,4
cropped50879.png,4,6,6,6
cropped50888.png,6,7,7,7
cropped50914.png,2,8,1,1
cropped50917.png,8,8,8,8
cropped50930.png,4,1,1,1
cropped50933.png,8,1,8,8
cropped50936.png,4,6,1,1
cropped50959.png,4,6,4,6
cropped50961.png,4,4,4,4
cropped50967.png,7,4,4,3
cropped51018.png,4,5,4,4
cropped51040.png,4,4,1,6
cropped51135.png,4,1,1,1
cropped51187.png,3,4,4,4
cropped51264.png,6,7,7,4
cropped51268.png,6,4,6,7
cropped51334.png,4,4,7,4
cropped51348.png,4,4,4,4
cropped51363.png,1,4,1,1
cropped51423.png,2,1,1,1
cropped51428.png,1,4,1,4
cropped51433.png,2,2,2,2
cropped51445.png,1,1,1,6
cropped51448.png,1,1,4,4
cropped51451.png,1,6,3,4
cropped51493.png,2,2,1,2
cropped51498.png,3,8,1,1
cropped51516.png,4,6,6,1
cropped51517.png,8,8,8,8
cropped51532.png,6,7,6,7
cropped51538.png,4,4,7,4
cropped51573.png,7,7,6,4
cropped51592.png,4,4,6,6
cropped51598.png,7,7,7,7
cropped51599.png,4,4,1,4
cropped51614.png,4,2,3,6
cropped51623.png,4,6,6,6
cropped51630.png,6,5,4,4
cropped51651.png,8,8,8,8
cropped51665.png,4,4,4,4
cropped51685.png,7,5,7,4
cropped51689.png,4,8,6,8
cropped51694.png,8,8,8,8
cropped51754.png,1,4,5,4
cropped51769.png,2,1,2,1
cropped51825.png,5,5,5,5
cropped51856.png,4,4,6,6
cropped51860.png,8,2,8,8
cropped51865.png,4,1,1,1
cropped51875.png,7,7,7,7
cropped51883.png,4,5,4,4
cropped51896.png,4,6,1,1
cropped51902.png,8,8,8,8
cropped51929.png,4,3,3,3
cropped51949.png,8,8,8,8
cropped51951.png,8,8,8,8
cropped51962.png,8,8,8,8
cropped51972.png,4,8,7,8
cropped51983.png,4,6,6,5
cropped52003.png,6,3,3,3
cropped52004.png,4,8,8,8
cropped52014.png,6,8,8,3
cropped52031.png,8,8,8,8
cropped52060.png,8,8,8,8
cropped52061.png,8,8,8,8
cropped52067.png,6,6,6,6
cropped52135.png,7,7,4,7
cropped52146.png,8,8,8,8
cropped52148.png,7,4,4,1
cropped52167.png,7,7,7,7
cropped52168.png,7,4,6,4
cropped52210.png,2,1,2,1
cropped52232.png,2,1,2,1
cropped52252.png,6,6,6,6
cropped52256.png,8,8,5,8
cropped52268.png,8,8,8,8
cropped52279.png,6,6,3,6
cropped52312.png,1,3,1,1
cropped52320.png,4,6,1,7
cropped52335.png,5,6,6,7
cropped52344.png,6,4,4,5
cropped52383.png,7,3,7,3
cropped52406.png,8,8,8,8
cropped52414.png,6,7,4,7
cropped52429.png,2,5,5,3
cropped52470.png,2,2,2,2
cropped52493.png,8,8,8,8
cropped52495.png,4,6,6,6
cropped52503.png,8,8,8,8
cropped52511.png,3,3,3,3
cropped52522.png,4,4,4,4
cropped52525.png,6,3,3,8
cropped52556.png,3,3,3,3
cropped52567.png,4,4,4,6
cropped52577.png,2,2,2,2
cropped52584.png,6,4,4,7
cropped52585.png,4,5,5,5
cropped52601.png,8,8,8,8
cropped52659.png,8,8,8,8
cropped52660.png,6,6,8,6
cropped52691.png,1,1,1,1
cropped52713.png,4,6,6,5
cropped52716.png,1,1,1,1
cropped52724.png,4,7,1,4
cropped52741.png,1,1,1,1
cropped52744.png,1,1,1,1
cropped52746.png,2,2,2,2
cropped52767.png,1,1,1,1
cropped52797.png,8,8,8,8
cropped52798.png,8,3,8,7
cropped52799.png,1,3,4,4
cropped52804.png,4,4,5,4
cropped52816.png,7,7,7,7
cropped52818.png,7,6,6,6
cropped52869.png,4,7,4,7
cropped52931.png,3,6,6,6
cropped52946.png,7,4,5,7
cropped52953.png,3,4,7,6
cropped52958.png,4,6,6,6
cropped53000.png,4,5,5,5
cropped53006.png,4,4,4,4
cropped53022.png,4,5,1,1
cropped53035.png,4,4,4,4
cropped53053.png,3,6,3,3
cropped53088.png,4,4,4,4
cropped53107.png,3,1,3,3
cropped53135.png,4,7,4,4
cropped53136.png,8,8,8,8
cropped53137.png,8,8,8,8
cropped53149.png,6,1,3,3
cropped53194.png,7,7,7,7
cropped53202.png,7,7,7,4
cropped53212.png,7,6,5,6
cropped53214.png,7,7,6,7
cropped53237.png,1,1,1,1
cropped53242.png,1,1,1,1
cropped53267.png,1,1,1,1
cropped53268.png,1,1,1,1
cropped53324.png,2,5,1,6
cropped53328.png,5,5,5,5
cropped53340.png,5,1,3,5
cropped53391.png,1,1,1,1
cropped53401.png,2,1,1,1
cropped53409.png,6,4,4,4
cropped53427.png,1,8,6,6
cropped53436.png,7,7,7,7
cropped53457.png,4,7,7,7
cropped53473.png,4,4,4,4
cropped53491.png,4,1,1,1
cropped53502.png,8,8,8,8
cropped53505.png,8,6,6,6
cropped53525.png,6,4,4,4
cropped53552.png,6,7,8,6
cropped53613.png,2,8,3,5
cropped53620.png,1,1,1,1
cropped53625.png,1,1,1,1
cropped53629.png,1,1,1,1
cropped53633.png,1,6,8,8
cropped53649.png,1,8,8,8
cropped53650.png,1,6,1,8
cropped53655.png,1,2,2,1
cropped53665.png,1,2,2,3
cropped53666.png,1,3,1,1
cropped53688.png,1,4,2,1
cropped53694.png,4,6,4,4
cropped53720.png,5,7,7,7
cropped53728.png,6,4,6,7
cropped53735.png,3,8,8,8
cropped53751.png,4,6,6,6
cropped53756.png,8,5,1,5
cropped53769.png,7,4,7,7
cropped53819.png,3,3,4,1
cropped53860.png,2,2,2,2
cropped53868.png,5,5,5,5
cropped53883.png,6,7,1,1
cropped53887.png,7,7,7,7
cropped53911.png,7,4,4,4
cropped53916.png,8,7,8,8
cropped53932.png,3,6,4,4
cropped53943.png,5,1,4,3
cropped53946.png,6,4,4,4
cropped53954.png,8,8,8,8
cropped53965.png,3,1,3,8
cropped53987.png,7,6,3,3
cropped53999.png,5,6,7,4
cropped54002.png,6,7,4,4
cropped54004.png,6,6,6,6
cropped54037.png,3,3,3,3
cropped54040.png,3,3,4,3
cropped54062.png,8,8,8,8
cropped54066.png,6,6,6,7
cropped54067.png,6,7,6,4
cropped54071.png,7,6,7,7
cropped54072.png,7,7,7,4
cropped54083.png,1,4,4,4
cropped54098.png,7,8,7,8
cropped54107.png,7,7,7,7
cropped54132.png,4,6,6,6
cropped54139.png,1,7,4,4
cropped54152.png,1,8,7,7
cropped54154.png,6,8,3,3
cropped54171.png,1,1,1,5
cropped54173.png,1,2,4,1
cropped54174.png,1,3,1,3
cropped54189.png,7,8,7,8
cropped54191.png,7,7,7,8
cropped54221.png,7,7,7,7
cropped54267.png,6,7,7,7
cropped54308.png,4,7,7,6
cropped54315.png,7,7,7,8
cropped54420.png,2,8,8,2
cropped54447.png,3,6,3,3
cropped54463.png,4,7,4,4
cropped54483.png,8,8,8,8
cropped54494.png,8,8,8,8
cropped54562.png,1,1,3,1
cropped54584.png,6,7,4,3
cropped54600.png,6,6,6,6
cropped54618.png,6,6,6,6
cropped54631.png,1,1,1,1
cropped54644.png,1,8,8,8
cropped54649.png,1,8,8,8
cropped54656.png,5,4,4,4
cropped54713.png,1,1,2,1
cropped54728.png,4,8,6,6
cropped54742.png,2,8,2,8
cropped54746.png,4,4,5,4
cropped54748.png,1,1,1,1
cropped54753.png,4,7,7,6
cropped54767.png,2,2,2,2
cropped54784.png,5,5,5,5
cropped54797.png,3,3,6,6
cropped54813.png,2,2,2,2
cropped54817.png,8,8,8,8
cropped54830.png,8,8,8,8
cropped54838.png,5,7,1,1
cropped54850.png,8,8,8,8
cropped54867.png,8,8,8,8
cropped54869.png,8,8,8,8
cropped54893.png,6,7,7,7
cropped54942.png,6,6,6,6
cropped54948.png,1,7,7,7
cropped54956.png,3,8,3,7
cropped54972.png,2,6,7,6
cropped54998.png,8,8,8,8
cropped54999.png,6,2,2,2
cropped55002.png,7,1,3,3
cropped55006.png,7,2,3,7
cropped55030.png,4,4,4,4
cropped55035.png,3,2,2,2
cropped55039.png,3,3,2,3
cropped55056.png,4,5,5,5
cropped55136.png,2,3,2,2
cropped55168.png,1,6,6,4
cropped55177.png,1,3,3,3
cropped55182.png,4,5,3,5
cropped55207.png,7,1,7,1
cropped55208.png,2,2,2,2
cropped55239.png,7,4,4,4
cropped55248.png,7,7,7,7
cropped55257.png,3,6,6,7
cropped55266.png,2,2,2,2
cropped55330.png,4,4,4,4
cropped55346.png,4,1,4,1
cropped55349.png,4,3,4,1
cropped55416.png,6,7,7,3
cropped55431.png,1,1,1,1
cropped55432.png,8,6,7,7
cropped55503.png,4,4,4,4
cropped55510.png,5,5,5,5
cropped55511.png,5,7,6,3
cropped55517.png,5,7,7,7
cropped55524.png,6,7,7,6
cropped55564.png,5,5,5,5
cropped55577.png,5,5,5,5
cropped55589.png,4,6,4,6
cropped55602.png,4,1,1,1
cropped55642.png,8,8,8,8
cropped55656.png,7,3,7,3
cropped55674.png,8,8,8,8
cropped55686.png,8,8,8,8
cropped55706.png,5,5,5,5
cropped55744.png,3,8,3,8
cropped55745.png,2,3,1,3
cropped55746.png,2,3,3,3
cropped55748.png,1,1,3,1
cropped55755.png,3,3,3,8
cropped55774.png,1,1,1,1
cropped55781.png,4,7,7,7
cropped55792.png,4,4,6,4
cropped55810.png,4,7,7,7
cropped55814.png,6,8,6,6
cropped55856.png,7,7,7,7
cropped55860.png,4,7,4,4
cropped55888.png,5,4,3,8
cropped55895.png,5,5,5,5
cropped55904.png,6,4,4,4
cropped55920.png,5,5,5,5
cropped55931.png,5,5,5,5
cropped55939.png,5,1,4,4
cropped55960.png,5,1,1,1
cropped56008.png,5,5,5,5
cropped56023.png,5,5,5,5
cropped56029.png,5,4,5,5
cropped56037.png,5,6,6,6
cropped56044.png,6,3,3,6
cropped56053.png,3,8,8,8
cropped56069.png,7,7,7,7
cropped56070.png,7,7,7,7
cropped56098.png,1,1,1,1
cropped56114.png,4,4,4,4
cropped56132.png,1,1,1,1
cropped56136.png,1,1,1,1
cropped56137.png,1,1,1,1
cropped56157.png,1,1,4,1
cropped56158.png,1,1,1,1
cropped56190.png,1,1,1,1
cropped56201.png,1,1,1,1
cropped56221.png,1,1,1,1
cropped56235.png,1,1,1,1
cropped56241.png,1,1,1,1
cropped56242.png,4,4,7,4
cropped56253.png,4,4,4,4
cropped56262.png,2,1,2,1
cropped56263.png,2,2,2,2
cropped56325.png,1,1,1,2
cropped56356.png,3,8,8,8
cropped56361.png,1,1,1,1
cropped56391.png,1,4,4,1
cropped56416.png,2,3,3,3
cropped56418.png,1,8,3,8
cropped56425.png,6,7,7,7
cropped56477.png,1,3,1,1
cropped56498.png,7,6,7,7
cropped56527.png,5,6,4,6
cropped56534.png,4,7,4,3
cropped56580.png,8,8,8,8
cropped56597.png,7,7,7,7
cropped56607.png,7,4,4,4
cropped56628.png,4,7,7,7
cropped56637.png,4,4,4,4
cropped56641.png,4,4,6,6
cropped56653.png,4,4,6,5
cropped56699.png,1,1,1,1
cropped56709.png,1,1,1,1
cropped56712.png,1,1,1,1
cropped56718.png,1,1,1,1
cropped56727.png,4,4,4,4
cropped56736.png,1,1,4,3
cropped56739.png,1,8,8,8
cropped56763.png,1,3,7,6
cropped56767.png,1,1,1,1
cropped56798.png,1,1,1,1
cropped56800.png,1,8,8,8
cropped56850.png,8,8,6,8
cropped56869.png,2,2,5,1
cropped56876.png,5,4,1,4
cropped56901.png,8,8,7,3
cropped56921.png,2,1,1,1
cropped56930.png,5,4,4,4
cropped56932.png,5,7,4,7
cropped56934.png,7,7,7,7
cropped56935.png,2,1,6,1
cropped56950.png,2,1,1,1
cropped56979.png,4,1,7,3
cropped56991.png,8,8,8,8
cropped57000.png,5,4,6,4
cropped57019.png,5,4,1,1
cropped57023.png,7,1,8,8
cropped57030.png,7,7,7,7
cropped57036.png,4,2,1,1
cropped57038.png,4,8,1,8
cropped57047.png,4,1,8,3
cropped57065.png,2,1,1,1
cropped57084.png,2,1,1,1
cropped57101.png,5,3,3,3
cropped57152.png,6,7,7,7
cropped57164.png,1,4,4,4
cropped57175.png,7,8,5,8
cropped57230.png,7,7,6,7
cropped57238.png,7,7,8,3
cropped57248.png,6,6,7,7
cropped57261.png,7,7,7,4
cropped57299.png,5,5,5,5
cropped57316.png,3,8,3,3
cropped57347.png,6,8,6,6
cropped57348.png,5,5,5,5
cropped57349.png,5,7,7,7
cropped57372.png,5,6,6,6
cropped57373.png,8,8,8,8
cropped57375.png,8,8,8,8
cropped57408.png,3,8,7,7
cropped57410.png,8,8,8,8
cropped57412.png,5,7,7,4
cropped57433.png,8,7,7,7
cropped57447.png,5,7,6,5
cropped57485.png,7,5,7,3
cropped57495.png,8,8,8,8
cropped57519.png,5,4,1,4
cropped57528.png,1,3,7,3
cropped57530.png,5,5,5,5
cropped57532.png,5,6,7,3
cropped57549.png,5,2,7,7
cropped57610.png,5,5,5,5
cropped57621.png,6,7,7,7
cropped57633.png,6,8,8,8
cropped57640.png,5,5,5,5
cropped57647.png,2,8,8,8
cropped57657.png,8,8,8,8
cropped57666.png,7,8,8,8
cropped57677.png,6,8,8,8
cropped57729.png,5,7,7,7
cropped57735.png,5,5,5,5
cropped57844.png,8,8,8,8
cropped57886.png,8,8,8,8
cropped57903.png,6,8,6,8
cropped57932.png,4,4,4,4
cropped57934.png,8,8,8,3
cropped57969.png,3,3,1,1
cropped57983.png,2,4,6,4
cropped57986.png,5,3,4,3
cropped57988.png,2,2,2,2
cropped58002.png,4,5,5,4
cropped58010.png,6,3,3,3
cropped58016.png,4,4,4,4
cropped58055.png,4,4,5,5
cropped58083.png,1,1,1,1
cropped58100.png,1,1,1,1
cropped58107.png,1,1,1,1
cropped58110.png,1,4,4,4
cropped58133.png,1,4,4,4
cropped58136.png,4,4,4,4
cropped58149.png,7,1,7,1
cropped58211.png,7,8,8,8
cropped58261.png,5,8,3,3
cropped58282.png,7,8,7,7
cropped58284.png,5,1,1,1
cropped58301.png,2,1,6,1
cropped58302.png,5,3,1,3
cropped58328.png,5,6,3,7
cropped58358.png,1,1,1,1
cropped58366.png,2,1,1,1
cropped58384.png,2,1,2,1
cropped58397.png,2,8,8,8
cropped58429.png,1,1,1,2
cropped58444.png,2,2,2,2
cropped58449.png,1,1,1,1
cropped58453.png,1,1,1,1
cropped58463.png,2,2,2,2
cropped58467.png,1,4,4,4
cropped58473.png,1,1,1,3
cropped58479.png,1,1,1,1
cropped58504.png,1,1,1,1
cropped58506.png,8,8,8,8
cropped58512.png,8,8,8,8
cropped58558.png,1,1,1,1
cropped58572.png,2,1,1,1
cropped58587.png,2,2,2,2
cropped58596.png,6,4,6,4
cropped58601.png,6,4,4,4
cropped58621.png,3,3,3,3
cropped58630.png,1,1,1,1
cropped58633.png,1,1,2,3
cropped58634.png,1,7,7,7
cropped58645.png,8,3,3,3
cropped58646.png,4,3,3,3
cropped58685.png,4,6,4,5
cropped58706.png,1,3,1,8
cropped58712.png,6,4,6,6
cropped58726.png,5,4,5,5
cropped58767.png,4,6,4,8
cropped58769.png,4,6,6,3
cropped58785.png,8,8,8,8
cropped58789.png,7,5,7,3
cropped58790.png,7,7,7,7
cropped58798.png,7,7,7,7
cropped58804.png,7,5,6,6
cropped58889.png,7,4,7,4
cropped58896.png,7,6,7,4
cropped58925.png,8,3,3,3
cropped58938.png,4,3,5,5
cropped58955.png,8,8,8,8
cropped58974.png,1,6,1,1
cropped58975.png,1,2,1,1
cropped58977.png,4,1,6,1
cropped59012.png,8,8,8,8
cropped59014.png,3,8,3,3
cropped59073.png,8,4,6,1
cropped59145.png,8,3,8,8
cropped59187.png,2,1,1,1
cropped59268.png,4,7,7,7
cropped59271.png,4,4,4,4
cropped59281.png,4,4,4,4
cropped59310.png,3,3,3,7
cropped59316.png,2,1,2,1
cropped59322.png,4,3,3,8
cropped59345.png,4,1,1,3
cropped59352.png,8,6,8,8
cropped59366.png,1,6,8,6
cropped59391.png,6,4,4,4
cropped59428.png,4,1,1,1
cropped59436.png,2,4,4,4
cropped59471.png,8,3,8,8
cropped59498.png,1,4,4,4
cropped59500.png,8,8,8,8
cropped59521.png,3,8,8,8
cropped59528.png,8,8,8,8
cropped59564.png,8,8,8,8
cropped59572.png,5,8,5,8
cropped59579.png,7,7,8,7
cropped59589.png,1,3,1,3
cropped59600.png,7,4,7,7
cropped59638.png,4,4,4,4
cropped59680.png,8,3,8,3
cropped59766.png,1,3,8,8
cropped59771.png,1,8,1,8
cropped59784.png,8,8,8,8
cropped59816.png,8,8,8,8
cropped59826.png,3,3,1,3
cropped59854.png,4,5,5,5
cropped59874.png,1,1,1,1
cropped59910.png,1,2,2,2
cropped59914.png,4,6,8,8
cropped59928.png,6,8,3,8
cropped59970.png,1,1,1,1
cropped59983.png,4,4,4,4
cropped59990.png,4,4,1,4
cropped59995.png,4,4,6,4
cropped59997.png,4,6,4,4
cropped60005.png,1,2,2,2
cropped60011.png,4,4,1,4
cropped60049.png,4,5,4,4
cropped60058.png,2,2,2,2
cropped60066.png,6,6,6,1
cropped60078.png,6,6,6,6
cropped60093.png,7,3,1,3
cropped60102.png,7,7,7,7
cropped60106.png,8,1,1,3
cropped60116.png,8,7,8,8
cropped60143.png,7,7,7,3
cropped60144.png,7,7,7,7
cropped60220.png,7,7,7,7
cropped60254.png,6,8,3,8
cropped60257.png,5,5,5,5
cropped60274.png,2,8,2,2
cropped60276.png,2,2,2,2
cropped60286.png,2,2,2,2
cropped60291.png,2,2,2,2
cropped60316.png,5,4,4,1
cropped60349.png,7,4,7,4
cropped60369.png,5,2,2,2
cropped60395.png,4,5,5,4
cropped60411.png,1,1,1,1
cropped60419.png,4,1,4,1
cropped60439.png,2,1,1,1
cropped60453.png,7,3,8,1
cropped60457.png,7,8,7,8
cropped60488.png,5,8,3,8
cropped60498.png,4,3,3,1
cropped60508.png,4,1,7,1
cropped60522.png,4,6,2,1
cropped60530.png,7,8,7,8
cropped60532.png,7,8,8,8
cropped60587.png,4,4,4,4
cropped60615.png,4,4,7,7
cropped60654.png,7,7,7,7
cropped60666.png,8,1,6,3
cropped60685.png,6,7,7,7
cropped60739.png,6,7,3,7
cropped60743.png,4,6,6,4
cropped60748.png,7,6,7,7
cropped60767.png,3,8,4,8
cropped60810.png,1,2,2,2
cropped60832.png,4,4,4,4
cropped60868.png,4,4,7,7
cropped60870.png,4,6,5,1
cropped60876.png,4,4,4,7
cropped60883.png,6,5,7,7
cropped60899.png,5,3,3,3
cropped60930.png,1,8,8,8
cropped60952.png,4,6,6,6
cropped60974.png,4,5,6,5
cropped60990.png,6,3,8,7
cropped60992.png,7,6,7,6
cropped61015.png,5,3,7,3
cropped61028.png,5,7,3,3
